"x" "y" "Tmax" "Elevation" "year"
"86" 705919.997315117 5196174.01664011 2.71935483870968 1283.01135253906 2020
"87" 686485.997354873 5143630.01557197 3.74516129032258 1375.4658203125 2020
"88" 756081.995773057 5177618.02043897 4.33548387096774 1386.25708007812 2020
"89" 666134.997844047 5187742.01512625 3.71935483870968 1097.85876464844 2020
"90" 616287.999050103 5173583.0143401 3.80322580645161 1193.26135253906 2020
"91" 652587.998143248 5156180.01507287 3.58387096774194 1184.748046875 2020
"92" 675667.998040869 5197644.01565242 0.641935483870968 1438.02416992188 2020
"93" 745960.996242709 5180192.01937066 1.47096774193548 1218.77014160156 2020
"94" 1140259.01309337 4378216.83810463 3.77741935483871 1634.20556640625 2020
"95" 849186.634240393 5160874.21655219 6.14193548387097 919.520690917969 2020
"96" 828328.863026463 4708091.91890205 3.86129032258065 1602.00537109375 2020
"97" 395738.317198146 4870472.91360723 7.44193548387097 1201.44018554688 2020
"98" 393069.411902431 4898734.94704563 6.55161290322581 997.124267578125 2020
"99" 345596.038062757 4941802.96350177 4.60322580645161 1768.12036132812 2020
"100" 334301.755527784 4993104.22623508 6.24193548387097 1181.04577636719 2020
"101" 361782.653305981 4989225.36017191 6.74838709677419 1080.712890625 2020
"102" 367607.912057173 5019109.23312225 3.08064516129032 1122.44079589844 2020
"103" 418788.367866331 5060134.26883824 6.55161290322581 1182.92077636719 2020
"104" 420647.412200307 5053221.02470771 6.39032258064516 1239.82104492188 2020
"105" 431733.370935458 5103981.7164976 3.72758620689655 1643.92138671875 2020
"106" 443105.251085944 5129534.69615961 1.80967741935484 1705.33825683594 2020
"107" 705916.613964079 4845214.23724703 5.48709677419355 1039.64562988281 2020
"108" 708018.136200923 4851182.79223695 5.68709677419355 939.148742675781 2020
"109" 692743.362710197 5109915.23975249 5.31935483870968 1055.00524902344 2020
"110" 674722.775174874 5089839.59973914 6.37741935483871 1167.67041015625 2020
"111" 668244.702352105 5142958.59587655 6.40967741935484 1314.38696289062 2020
"112" 704888.973451526 5140126.80442988 5.86129032258065 1274.47106933594 2020
"113" 630744.673821677 5077854.58966445 4.75333333333333 1573.6611328125 2020
"114" 626046.502857759 5124448.72952141 2.51785714285714 1766.14892578125 2020
"115" 617119.788756457 5101154.11098185 4.07586206896552 1960.7197265625 2020
"116" 802102.06705881 4809215.78871234 4.89032258064516 1120.26342773438 2020
"117" 341803.681063847 5066026.28068651 3.20645161290323 1614.1376953125 2020
"118" 362709.499975316 5075200.50308258 3.74193548387097 1343.84387207031 2020
"119" 410936.242540379 5059941.47723368 6.08064516129032 1109.14733886719 2020
"120" 348155.180544347 5052972.94084522 2.80967741935484 2025.25817871094 2020
"121" 720707.549539753 5153541.30934685 5.70967741935484 1698.02551269531 2020
"122" 950017.33478404 4657631.60067967 10.7838709677419 833.1220703125 2020
"123" 971263.89150225 4676586.97147877 12.0258064516129 193.55924987793 2020
"124" 876812.633204119 4687426.96879006 8.22258064516129 602.052612304688 2020
"125" 876911.067079714 4695848.34626135 9.42258064516129 1001.19927978516 2020
"126" 679121.298489389 5148581.07292606 8.60967741935484 246.04052734375 2020
"127" 778584.131812284 5104017.27147218 10.784 116.687873840332 2020
"128" 812371.503021651 5100071.13250598 10.05 53.8287544250488 2020
"129" 394001.800699026 5007943.23772295 10.0741935483871 305.779907226562 2020
"130" 473991.608160529 5040439.08108709 8.93809523809524 167.071792602539 2020
"131" 479183.393067044 5051529.66216886 10.2451612903226 212.189743041992 2020
"132" 554526.824543767 5057288.24988357 9.42258064516129 235.942794799805 2020
"133" 522136.091153556 5031091.9905456 8.75161290322581 102.671180725098 2020
"134" 557854.966626216 4973991.53128213 8.40645161290323 126.22632598877 2020
"135" 600383.744298841 5030076.07802536 7.75806451612903 93.8751907348633 2020
"136" 646164.223572743 5027193.70239677 9.09354838709677 64.1058731079102 2020
"137" 741404.591281523 5063502.43152151 10.2838709677419 36.9246520996094 2020
"138" 748013.685677899 5060090.05477539 10.1064516129032 15.4712553024292 2020
"139" 760394.225437136 5043901.56237573 8.95806451612903 0 2020
"140" 706858.43280019 4967730.99099735 8.30322580645161 13.2375946044922 2020
"141" 682742.532844529 4933647.80627801 9.41612903225806 37.0404930114746 2020
"142" 763612.531809174 4901272.13989001 9.55483870967742 4.16021203994751 2020
"143" 789835.708428695 4881901.25345692 10.1677419354839 3.46248531341553 2020
"144" 678389.546466963 4694576.26469545 11.1161290322581 408.244445800781 2020
"145" 1091357.14633334 4404169.43042193 11.5096774193548 324.442047119141 2020
"146" 1125212.23158655 4463513.4754683 9.61935483870968 554.417663574219 2020
"147" 1076172.31022739 4520353.43341133 10.2258064516129 708.462463378906 2020
"148" 1095777.65612473 4517050.33156457 10.1870967741935 771.852661132812 2020
"149" 677472.997563732 5151945.01537112 8.71290322580645 279.85595703125 2020
"150" 663373.998504358 5172717.01475802 8.56774193548387 543.706909179688 2020
"151" 1148024.71858132 4315408.44761633 11.6645161290323 559.919921875 2020
"152" 1132557.50551473 4340599.9840436 12.1483870967742 452.627960205078 2020
"153" 1133062.39285057 4362800.26629137 11.0193548387097 634.773681640625 2020
"154" 1024105.58308049 4528302.85779327 11.2129032258065 623.5361328125 2020
"155" 685132.064353433 4930130.77009702 10.0129032258065 53.4581260681152 2020
"156" 707187.469697874 4967686.00253599 8.43225806451613 13.2375946044922 2020
"157" 605212.66806403 4962482.97023452 8.82903225806452 61.2883644104004 2020
"158" 742901.228723041 4900741.27849609 10.1967741935484 32.5796127319336 2020
"159" 651899.043481153 4946068.2226472 9.29354838709677 38.4199829101562 2020
"160" 629349.229262569 4949818.08142176 9.42258064516129 62.3889923095703 2020
"161" 817665.149146958 5131343.1053929 10.6741935483871 183.968948364258 2020
"162" 822831.199901535 5069297.58043242 9.66774193548387 0 2020
"163" 785279.980022772 5095485.96489231 10.1193548387097 20.5069389343262 2020
"164" 827062.81992303 5106650.56141556 10.8935483870968 88.7977066040039 2020
"165" 870856.673460023 5072809.46767076 10.1677419354839 273.627288818359 2020
"166" 532636.228998772 4919082.40000651 12.6967741935484 446.817077636719 2020
"167" 565513.566069974 5112792.14837073 NA 412.578308105469 2020
"168" 516177.167858999 5043331.57406346 NA 147.848739624023 2020
"169" 680486.324993649 4986304.18836731 NA 12.9936847686768 2020
"170" 501379.500915757 4981870.55912148 NA 96.3645629882812 2020
"171" 774944.331944653 4840529.03517165 10.6548387096774 374.342864990234 2020
"172" 825967.463225186 4860575.84634346 9.4741935483871 3.85172438621521 2020
"173" 816516.278620197 4804897.67007275 10.7645161290323 348.675537109375 2020
"174" 488576.15624814 4985404.55148521 7.38709677419355 74.6113204956055 2020
"175" 476724.425906711 4976105.34759667 7.43870967741935 84.94873046875 2020
"176" 461076.793066678 4997844.35456712 7.84516129032258 105.227043151855 2020
"177" 437849.474020016 4970587.80327492 8.29032258064516 112.636817932129 2020
"178" 405390.400461531 4916654.56695939 9.84193548387097 416.952850341797 2020
"179" 409131.410225641 4950487.08028612 10.1774193548387 289.625427246094 2020
"180" 458030.786455501 5059635.46351657 9.79032258064516 311.462341308594 2020
"181" 373187.822796207 4980320.03916448 9.41612903225806 330.437469482422 2020
"182" 452274.45745519 5019346.27671938 8.79677419354839 131.639755249023 2020
"183" 465108.421017385 5085812.97213779 8.61290322580645 213.268173217773 2020
"184" 446130.931599262 5105838.82622505 10 271.669219970703 2020
"185" 1061800.13094538 4638661.74704953 10.358064516129 584.264587402344 2020
"186" 1017039.64932882 4601715.02065411 11 453.064880371094 2020
"187" 1056803.67172138 4558106.05851979 10.3354838709677 601.202392578125 2020
"188" 965783.422077558 4170953.14847714 9.50967741935484 831.7275390625 2020
"189" 682121.013796646 4875458.00852166 10.141935483871 354.338043212891 2020
"190" 662424.910459926 5106823.25253058 9.16129032258064 194.220977783203 2020
"191" 658563.065297782 5084534.60750726 8.79354838709677 255.569320678711 2020
"192" 649936.281665425 5079790.6818019 7.77741935483871 347.361694335938 2020
"193" 653202.133547502 5103268.24104532 10.7838709677419 512.3017578125 2020
"194" 835702.743436541 4746672.49280053 10.4161290322581 660.536804199219 2020
"195" 808416.231134712 4781009.05629173 11.058064516129 580.073425292969 2020
"196" 788814.122047966 4804850.91400312 11 458.591339111328 2020
"197" 369588.387803706 5066182.33239583 7.80967741935484 584.384521484375 2020
"198" 693714.216049173 5012893.49194391 8.37741935483871 13.7795209884644 2020
"199" 663744.357736555 5011601.38603813 8.68064516129032 22.7415008544922 2020
"200" 717426.479685506 5060699.64254157 9.83870967741935 55.847484588623 2020
"201" 861878.577119965 4718720.08059934 7.91612903225806 1441.16552734375 2020
"202" 894278.288295419 4716459.97550602 10.2354838709677 524.785034179688 2020
"203" 848381.310306164 4716916.6401076 9.70322580645161 851.914733886719 2020
"204" 854671.352183806 4690788.64268581 8.08387096774194 881.339294433594 2020
"205" 893790.916107762 4697892.2720679 8.81612903225806 1031.95532226562 2020
"206" 400198.353968614 4987397.0790311 7.27096774193548 616.677001953125 2020
"207" 801718.498974106 4825002.23826675 8.19677419354839 449.031036376953 2020
"208" 971170.171192123 4617143.12103262 9.24516129032258 644.489868164062 2020
"209" 1078441.15163853 4639867.53683143 7.39354838709677 707.224914550781 2020
"210" 890795.275271456 4183675.44068926 NA 798.591613769531 2020
"211" 1074603.43562761 4531439.28403763 8.9741935483871 851.502563476562 2020
"212" 723673.99676585 5187588.01774252 3.69354838709677 829.080322265625 2020
"213" 692235.997763269 5154144.01607596 7.17741935483871 793.040222167969 2020
"214" 636291.998507386 5164894.01483908 6.86129032258065 760.581726074219 2020
"215" 1138075.196151 4294023.30487148 8.96451612903226 826.413024902344 2020
"216" 1137081.38658893 4285074.80315248 8.57096774193548 936.558410644531 2020
"217" 1136862.05980249 4280159.95118206 6.18387096774194 1071.24426269531 2020
"218" 1105855.37397937 4233385.58284524 8.91935483870968 757.531066894531 2020
"219" 1096478.97737809 4239181.93028541 6.95483870967742 1237.96472167969 2020
"220" 1128372.76803959 4271560.59966054 9.10322580645161 579.638549804688 2020
"221" 1138513.01521407 4446192.50153138 9.43870967741936 664.121398925781 2020
"222" 1151467.29285617 4371002.89459643 6.4 1322.92407226562 2020
"223" 1005699.51869971 4546614.99516304 8.39677419354839 805.906005859375 2020
"224" 974340.822742498 4537086.0267896 8.09354838709677 855.73291015625 2020
"225" 787798.316583044 5129107.01177304 6.09333333333333 463.431793212891 2020
"226" 824466.921505904 4721601.39445416 9.08064516129032 939.891662597656 2020
"227" 495941.847750843 4935493.61546523 9.6 389.335205078125 2020
"228" 516553.354671164 4930823.71323657 6.89677419354839 801.141479492188 2020
"229" 512358.561428997 4929175.9652592 8.68709677419355 797.303894042969 2020
"230" 495282.002341438 4931943.54170369 9.74838709677419 402.852752685547 2020
"231" 515415.991113673 4963405.49600759 NA 437.388122558594 2020
"232" 792942.889777996 4847569.2013999 8.88 374.827789306641 2020
"233" 801415.004932575 4819878.55327996 8.26451612903226 757.386535644531 2020
"234" 818285.458153422 4823590.91548566 10.1741935483871 514.482543945312 2020
"235" 852327.546647541 4728190.07826566 9.70645161290323 956.41650390625 2020
"236" 471215.412697768 4943912.95131123 8.36451612903226 260.827392578125 2020
"237" 370888.916730272 4936359.40858469 9.3 638.785461425781 2020
"238" 385441.673195354 4910196.80712071 9.52258064516129 575.333068847656 2020
"239" 347086.145395894 5000676.28192127 9.69354838709677 517.934020996094 2020
"240" 360994.979385493 4963791.76253378 9.20645161290323 501.588592529297 2020
"241" 381904.564325014 5016269.67807147 8.6258064516129 593.652038574219 2020
"242" 460744.663078896 5094616.86585649 8.77096774193548 671.158142089844 2020
"243" 447948.333874989 5119601.77059188 8.84516129032258 586.294494628906 2020
"244" 1012657.0401655 4543655.00273673 7.98387096774194 707.117370605469 2020
"245" 1037197.33010655 4538086.33873385 9.01612903225806 961.596557617188 2020
"246" 1084361.83102688 4653401.58632739 7.38709677419355 710.307250976562 2020
"247" 1032129.34154421 4548824.39311518 9.16129032258064 702.094055175781 2020
"248" 1017832.7994024 4590635.20703306 8.87096774193548 899.349609375 2020
"249" 1077755.5915802 4543051.77317575 NA 585.640991210938 2020
"250" 1068183.14876647 4538425.1266701 9.35483870967742 762.899108886719 2020
"251" 1024600.08594315 4574340.09844051 NA 793.242431640625 2020
"252" 1019029.65444702 4220808.54146278 NA 1288.2861328125 2020
"253" 607300.026716773 4869558.0517825 8.98709677419355 691.617370605469 2020
"254" 682621.586667148 4883246.79801398 7.55483870967742 795.757507324219 2020
"255" 676069.999482916 4879929.9566854 9.91290322580645 595.908874511719 2020
"256" 673084.783018998 5093161.5604348 7.66451612903226 900.269653320312 2020
"257" 697456.244938065 5106055.34163734 7.75483870967742 843.214416503906 2020
"258" 647415.123518718 5135286.58889856 7.09333333333333 730.621887207031 2020
"259" 677918.61436686 5108524.28438859 8.75666666666667 916.078308105469 2020
"260" 660673.105943973 5067153.00241567 7.48064516129032 741.827453613281 2020
"261" 627785.688377385 5080244.64047016 4.85666666666667 903.153686523438 2020
"262" 657936.938304345 5119684.94273678 8.76451612903226 575.984924316406 2020
"263" 688869.303843683 5128608.96505759 7.92258064516129 907.387390136719 2020
"264" 647798.994563429 5103213.96831809 7.62258064516129 563.10888671875 2020
"265" 801405.732639598 4775464.85772334 8.63870967741935 627.377563476562 2020
"266" 786722.027867225 4798642.16853869 9.98709677419355 557.145935058594 2020
"267" 753509.199982133 4791534.04688952 7.60322580645161 664.701843261719 2020
"268" 797380.099640053 4787306.15311611 9.08387096774194 673.641784667969 2020
"269" 367652.442470076 5065511.84248289 8.25161290322581 581.207946777344 2020
"270" 403790.206093865 5049968.56192212 6.91935483870968 362.055114746094 2020
"271" 733638.888526849 5129194.05712459 7.22413793103448 609.695251464844 2020
"272" 886675.050032236 4733271.71215142 12.9741935483871 266.734588623047 2020
"273" 906616.525245698 4669093.34761197 11.2967741935484 370.495727539062 2020
"274" 429265.641805108 4877805.23779307 13.5806451612903 69.5697631835938 2020
"275" 578701.330610937 4881561.24164592 NA 2.89012479782104 2020
"276" 611469.962701421 4837594.5955799 12.9129032258065 0 2020
"277" 669162.142095599 4735125.05375874 15.141935483871 3.91362524032593 2020
"278" 734511.10121421 4657323.77706793 14.341935483871 13.8788900375366 2020
"279" 927772.785604221 4710970.09723187 13.5225806451613 15.6918611526489 2020
"280" 809181.364477563 4656520.80977485 14.4666666666667 100.920593261719 2020
"281" 790107.928563624 4650152.02750213 13.8387096774194 18.0628337860107 2020
"282" 797763.604497834 4631891.31076394 13.3 111.556190490723 2020
"283" 768602.266426874 4632624.77092096 14.4935483870968 1.32880890369415 2020
"284" 825284.860674373 4607164.17585154 16.2285714285714 29.1485576629639 2020
"285" 858194.536718336 4617968.57267954 13.6761904761905 170.149826049805 2020
"286" 787301.667584606 4616669.47077016 11.7290322580645 8.67040920257568 2020
"287" 925897.18303376 4556692.42762889 13.9225806451613 5.5287184715271 2020
"288" 1060490.00807766 4619765.2877328 12.9548387096774 54.458667755127 2020
"289" 1153514.43074644 4582816.10647225 13.8838709677419 21.6361122131348 2020
"290" 946839.764399805 4535644.52565861 14.6193548387097 4.85231065750122 2020
"291" 1257138.79537422 4538598.27198533 13.9838709677419 11.3573570251465 2020
"292" 1211980.58556911 4519181.21876639 14.2903225806452 60.7692642211914 2020
"293" 1168955.52503589 4505766.47899185 15.3290322580645 5.65641164779663 2020
"294" 1278924.88328502 4493978.03617112 13.7354838709677 46.2307662963867 2020
"295" 1199015.74309396 4347859.23005273 13.5161290322581 162.577575683594 2020
"296" 1300875.21607311 4449495.32025715 13.1225806451613 85.9276351928711 2020
"297" 1129028.44414458 4330745.47924521 15.1516129032258 8.60539436340332 2020
"298" 859145.532856558 4234070.73980229 15.5709677419355 11.2489023208618 2020
"299" 1073802.29656613 4248338.4450204 15.658064516129 68.0778961181641 2020
"300" 1083635.92804063 4234185.37949344 15.8645161290323 0 2020
"301" 807683.90844897 4202385.17949601 15.5354838709677 8.16695594787598 2020
"302" 963859.132389468 4116833.68764167 14.3741935483871 11.6369657516479 2020
"303" 1023946.25366448 4155712.66282768 15.7870967741935 24.8007431030273 2020
"304" 1035255.0991169 4163907.0677161 16.7096774193548 28.5719547271729 2020
"305" 1048248.4389776 4077275.01687744 15.9354838709677 24.295223236084 2020
"306" 1149887.86299712 4499542.88295593 15.0677419354839 61.327953338623 2020
"307" 1194896.38922572 4355618.06753113 14.0903225806452 124.045768737793 2020
"308" 1204022.67510574 4349677.57053118 13.358064516129 158.845733642578 2020
"309" 1194526.20344463 4341078.46423814 14.1935483870968 117.385917663574 2020
"310" 1186013.32759312 4358412.72488463 13.4064516129032 226.442398071289 2020
"311" 1159393.15198882 4283259.69073463 14.2129032258065 69.7174530029297 2020
"312" 1120276.25449277 4396479.99650915 14.9741935483871 162.515441894531 2020
"313" 1141296.10496872 4264726.87782733 16.2741935483871 15.6953220367432 2020
"314" 1124568.34142249 4410625.37126237 13.8548387096774 112.168319702148 2020
"315" 1116977.86884222 4254005.04968824 14.6516129032258 388.177581787109 2020
"316" 1121600.33693594 4240777.68755252 13.2354838709677 327.239715576172 2020
"317" 1118076.24732851 4229228.9714324 12.5483870967742 525.734252929688 2020
"318" 1088267.70229538 4255151.12645417 14.3451612903226 104.993301391602 2020
"319" 1121628.14872083 4426982.19780772 14.5258064516129 229.503204345703 2020
"320" 1116970.52048577 4281490.52795219 15.2774193548387 137.958892822266 2020
"321" 1103119.54818214 4414190.7327503 12.9032258064516 462.189849853516 2020
"322" 1106920.52652316 4381258.59391658 13.5225806451613 132.073348999023 2020
"323" 1098744.35889852 4399380.60680374 13.8032258064516 384.783325195312 2020
"324" 1164372.41711897 4402613.19640763 13.2709677419355 251.924255371094 2020
"325" 1200290.1721923 4391036.88034839 13.7322580645161 7.56354475021362 2020
"326" 983680.677675978 4570545.45888866 13.7032258064516 118.488990783691 2020
"327" 928838.633437325 4561601.08515641 14.4612903225806 13.2132024765015 2020
"328" 989723.472086661 4571631.13001882 13.8870967741935 136.422164916992 2020
"329" 975478.336825214 4527832.91040746 15.2903225806452 51.5465240478516 2020
"330" 988146.138028473 4534734.20284473 13.9612903225806 204.437042236328 2020
"331" 1044433.12351381 4508890.2504844 14.341935483871 246.888366699219 2020
"332" 790914.4537191 4645057.05366695 15.0612903225806 66.6533508300781 2020
"333" 726219.884341995 4681942.37661993 NA 27.3589382171631 2020
"334" 730331.684976027 4664267.52593592 14.9161290322581 15.7733335494995 2020
"335" 762539.805977234 4665969.81503941 13.4741935483871 237.16682434082 2020
"336" 804759.23892971 4686369.94978303 13.2709677419355 316.935699462891 2020
"337" 794714.047580194 4612710.02472307 15.4677419354839 27.227518081665 2020
"338" 826163.680193216 4598457.46344089 15.8 23.5772094726562 2020
"339" 741110.851917981 4696557.76027162 13.9032258064516 148.907852172852 2020
"340" 788731.653864362 4644378.50627991 15.7645161290323 35.0108070373535 2020
"341" 784833.416650895 4648336.65195466 13.5032258064516 117.843414306641 2020
"342" 789742.027196243 4666978.39280619 13.9032258064516 185.532119750977 2020
"343" 577241.148432982 4885067.82774107 13.5451612903226 28.9878768920898 2020
"344" 458850.755343409 4906113.31239635 14.2967741935484 16.8961048126221 2020
"345" 880076.305543148 4754911.59616819 13.6193548387097 122.890502929688 2020
"346" 1060957.71009376 4595680.78193163 13.9838709677419 85.350830078125 2020
"347" 1308405.46762539 4487795.10266076 13.6322580645161 13.2036867141724 2020
"348" 1161748.52628081 4580578.94093841 15.1354838709677 22.0018177032471 2020
"349" 1191535.45826156 4569578.73016657 13.8064516129032 64.1506271362305 2020
"350" 1292948.60120917 4456185.98808215 13.5774193548387 120.522529602051 2020
"351" 1128665.20013285 4577022.77095889 13.6548387096774 234.514083862305 2020
"352" 1209931.32483119 4511499.06596452 14.8064516129032 31.5517063140869 2020
"353" 1263534.48074026 4518745.77490096 13.6387096774194 44.195068359375 2020
"354" 1091462.15077377 4592705.2993266 14.3774193548387 40.5533065795898 2020
"355" 1031387.90765092 4634408.60329807 13.3064516129032 79.5167465209961 2020
"356" 1161963.38466015 4582092.41741837 13.2935483870968 10.3715238571167 2020
"357" 1235986.01231398 4536490.20041182 13.5483870967742 109.796859741211 2020
"358" 1199829.90194591 4512099.93520525 15.3064516129032 24.2015743255615 2020
"359" 1276306.85279745 4463861.09066601 14.0870967741935 52.8598098754883 2020
"360" 1102999.74906987 4597200.83418981 14.3193548387097 30.0410861968994 2020
"361" 1094947.7798859 4659968.39062944 NA 28.4949798583984 2020
"362" 1302995.66923179 4470369.43003371 13.1285714285714 97.781623840332 2020
"363" 1254545.51502362 4536522.47848347 13.4258064516129 23.1030311584473 2020
"364" 1064794.19156475 4653713.09134181 12.8354838709677 66.4937896728516 2020
"365" 1095406.42439845 4587216.66959774 14.3 173.357025146484 2020
"366" 1166602.12959428 4563524.8358531 13.4096774193548 226.443435668945 2020
"367" 1154623.00352599 4554973.31167531 13 363.268005371094 2020
"368" 1170035.45781785 4526508.71898746 12.5838709677419 149.455978393555 2020
"369" 1121216.49324983 4581887.73588909 12.9586206896552 226.249404907227 2020
"370" 1204394.13208845 4553977.6364408 13.4290322580645 123.176574707031 2020
"371" 1040260.4919527 4610803.04321339 13.2 95.4889144897461 2020
"372" 1046570.535036 4610720.81595367 13.941935483871 73.1518096923828 2020
"373" 1267691.31965348 4472750.97628771 14.3806451612903 18.705717086792 2020
"374" 1169095.53799879 4505847.41066843 15.1 5.65641164779663 2020
